description,name,zipcrid,zip,cr,ex_name,state,statefips,countyfips,lat,lon,totrescnt,mfdu,sfdu,boxcnt,bizcnt,relver,geometry
,20008C027,20008C027,20008,C027,WASHINGTON,DC,11,11001,38.9359310333552,-77.0628594597991,483,233,250,0,30,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.061172,38.934647,0.0 -77.05991,38.934349,0.0 -77.059846,38.934581,0.0 -77.059845,38.935587,0.0 -77.058509,38.935566,0.0 -77.059243,38.936824,0.0 -77.060074,38.936863,0.0 -77.061308,38.937217,0.0 -77.062053,38.937328,0.0 -77.06343,38.937359,0.0 -77.064632,38.937094,0.0 -77.065776,38.937307,0.0 -77.066387,38.937335,0.0 -77.066386,38.937025,0.0 -77.065902,38.936288,0.0 -77.066386,38.936288,0.0 -77.066389,38.93465,0.0 -77.061172,38.934647,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20008C037,20008C037,20008,C037,WASHINGTON,DC,11,11001,38.9264802655591,-77.0533193956503,790,711,79,0,9,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.05533,38.925876,0.0 -77.05268,38.925536,0.0 -77.051341,38.925355,0.0 -77.052706,38.927805,0.0 -77.054164,38.928088,0.0 -77.05328,38.926569,0.0 -77.055331,38.926792,0.0 -77.05533,38.925876,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20008C035,20008C035,20008,C035,WASHINGTON,DC,11,11001,38.948787689209,-77.0641708374023,629,533,96,0,18,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.064285,38.950711,0.0 -77.062927,38.950226,0.0 -77.062926,38.949677,0.0 -77.066714,38.949683,0.0 -77.066215,38.948825,0.0 -77.065678,38.947895,0.0 -77.064854,38.947893,0.0 -77.06164,38.947894,0.0 -77.061632,38.951849,0.0 -77.065169,38.951852,0.0 -77.065171,38.950724,0.0 -77.064285,38.950711,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20008C010,20008C010,20008,C010,WASHINGTON,DC,11,11001,38.9326639495905,-77.0619504371992,440,325,115,0,23,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.064502,38.93101,0.0 -77.062304,38.930133,0.0 -77.061027,38.930244,0.0 -77.059931,38.930367,0.0 -77.058551,38.9313,0.0 -77.058462,38.931457,0.0 -77.058359,38.932179,0.0 -77.058062,38.932663,0.0 -77.057809,38.932713,0.0 -77.05677,38.93257,0.0 -77.057649,38.934083,0.0 -77.058544,38.934209,0.0 -77.059378,38.934164,0.0 -77.05991,38.934349,0.0 -77.061172,38.934647,0.0 -77.066389,38.93465,0.0 -77.06639,38.933491,0.0 -77.066384,38.932541,0.0 -77.065261,38.932543,0.0 -77.065271,38.93121,0.0 -77.064502,38.93101,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20008C009,20008C009,20008,C009,WASHINGTON,DC,11,11001,38.9550186816514,-77.0630066333268,280,0,280,0,2,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.069239,38.954016,0.0 -77.068825,38.953308,0.0 -77.065171,38.9533,0.0 -77.065169,38.951852,0.0 -77.061632,38.951849,0.0 -77.059633,38.951834,0.0 -77.058363,38.952046,0.0 -77.057744,38.952566,0.0 -77.056927,38.952997,0.0 -77.056781,38.953548,0.0 -77.056296,38.953741,0.0 -77.057481,38.954469,0.0 -77.057665,38.954802,0.0 -77.057539,38.955293,0.0 -77.057581,38.95548,0.0 -77.057827,38.955707,0.0 -77.058316,38.955945,0.0 -77.058439,38.956133,0.0 -77.058383,38.956416,0.0 -77.058066,38.956712,0.0 -77.058093,38.956783,0.0 -77.058864,38.957408,0.0 -77.060404,38.957778,0.0 -77.063412,38.958035,0.0 -77.065124,38.958478,0.0 -77.06531,38.958832,0.0 -77.065704,38.958795,0.0 -77.066037,38.958618,0.0 -77.06769,38.957415,0.0 -77.068234,38.956729,0.0 -77.06893,38.955632,0.0 -77.069226,38.954694,0.0 -77.069313,38.954431,0.0 -77.069425,38.954336,0.0 -77.069596,38.953973,0.0 -77.069239,38.954016,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20008C019,20008C019,20008,C019,WASHINGTON,DC,11,11001,38.9284350590565,-77.0544759376506,611,493,118,0,66,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.054164,38.928088,0.0 -77.052706,38.927805,0.0 -77.051341,38.925355,0.0 -77.050146,38.925238,0.0 -77.05137,38.927245,0.0 -77.051829,38.927568,0.0 -77.052355,38.927734,0.0 -77.052321,38.927852,0.0 -77.052387,38.927959,0.0 -77.053437,38.928589,0.0 -77.054051,38.929199,0.0 -77.054719,38.929042,0.0 -77.055558,38.930484,0.0 -77.056261,38.931695,0.0 -77.057137,38.931388,0.0 -77.057317,38.930638,0.0 -77.057475,38.930326,0.0 -77.056449,38.928562,0.0 -77.055339,38.928337,0.0 -77.055331,38.926792,0.0 -77.05328,38.926569,0.0 -77.054164,38.928088,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20008C028,20008C028,20008,C028,WASHINGTON,DC,11,11001,38.9223458320671,-77.0625947660531,223,0,223,0,17,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.059084,38.918313,0.0 -77.058888,38.918319,0.0 -77.057657,38.919256,0.0 -77.056547,38.919509,0.0 -77.056644,38.919803,0.0 -77.056946,38.920176,0.0 -77.056907,38.920297,0.0 -77.056363,38.920347,0.0 -77.05577,38.920099,0.0 -77.055174,38.920663,0.0 -77.054036,38.921164,0.0 -77.054482,38.921937,0.0 -77.055892,38.922651,0.0 -77.056072,38.922925,0.0 -77.056079,38.923284,0.0 -77.057718,38.923213,0.0 -77.06138,38.92606,0.0 -77.06324,38.92752,0.0 -77.066384,38.927527,0.0 -77.066379,38.924459,0.0 -77.06603,38.922833,0.0 -77.069581,38.923618,0.0 -77.070885,38.923622,0.0 -77.070884,38.922545,0.0 -77.070459,38.922551,0.0 -77.070603,38.921782,0.0 -77.070422,38.920806,0.0 -77.069062,38.921142,0.0 -77.068385,38.921159,0.0 -77.067604,38.920742,0.0 -77.06776,38.920043,0.0 -77.06755,38.919748,0.0 -77.064972,38.919024,0.0 -77.063824,38.918446,0.0 -77.059084,38.918313,0.0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>-77.065605,38.919803,0.0 -77.067057,38.920638,0.0 -77.064446,38.920723,0.0 -77.065605,38.919803,0.0</coordinates></LinearRing></innerBoundaryIs></Polygon>"
,20008C020,20008C020,20008,C020,WASHINGTON,DC,11,11001,38.9137191772461,-77.0497589111328,296,141,155,0,21,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.047553,38.912608,0.0 -77.046892,38.913735,0.0 -77.046574,38.91403,0.0 -77.046702,38.914093,0.0 -77.048118,38.914094,0.0 -77.050616,38.914091,0.0 -77.050625,38.91483,0.0 -77.0526,38.914829,0.0 -77.052606,38.913746,0.0 -77.05267,38.91362,0.0 -77.052214,38.913288,0.0 -77.052087,38.913349,0.0 -77.04879,38.913351,0.0 -77.048786,38.912606,0.0 -77.047553,38.912608,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.048109,38.912037,0.0 -77.04879,38.911501,0.0 -77.047725,38.911129,0.0 -77.04663,38.911128,0.0 -77.046632,38.91261,0.0 -77.047553,38.912608,0.0 -77.048109,38.912037,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20008C036,20008C036,20008,C036,WASHINGTON,DC,11,11001,38.9430961608887,-77.0527458190918,323,201,122,0,20,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.058759,38.940784,0.0 -77.058631,38.940967,0.0 -77.056211,38.940924,0.0 -77.05556,38.940718,0.0 -77.05501,38.94066,0.0 -77.055104,38.940344,0.0 -77.055077,38.940142,0.0 -77.054943,38.939952,0.0 -77.054714,38.939818,0.0 -77.052803,38.939682,0.0 -77.052713,38.939735,0.0 -77.05259,38.940277,0.0 -77.0524,38.94045,0.0 -77.051794,38.93983,0.0 -77.051432,38.939609,0.0 -77.051348,38.939918,0.0 -77.05107,38.940357,0.0 -77.051232,38.941241,0.0 -77.051046,38.941699,0.0 -77.050706,38.942252,0.0 -77.049841,38.943284,0.0 -77.049839,38.943476,0.0 -77.049744,38.943495,0.0 -77.049762,38.943369,0.0 -77.04964,38.943531,0.0 -77.049686,38.944212,0.0 -77.049847,38.944258,0.0 -77.049854,38.944455,0.0 -77.050037,38.944742,0.0 -77.050212,38.944758,0.0 -77.04994,38.944295,0.0 -77.050331,38.944721,0.0 -77.051007,38.945369,0.0 -77.051557,38.945442,0.0 -77.0517,38.945376,0.0 -77.051836,38.945118,0.0 -77.052242,38.94515,0.0 -77.053404,38.945946,0.0 -77.0547,38.946518,0.0 -77.055574,38.946585,0.0 -77.055921,38.946342,0.0 -77.05623,38.946297,0.0 -77.055892,38.94539,0.0 -77.055284,38.944367,0.0 -77.055204,38.943998,0.0 -77.055262,38.943509,0.0 -77.055954,38.942278,0.0 -77.056202,38.942112,0.0 -77.056224,38.942815,0.0 -77.056687,38.942528,0.0 -77.057098,38.942051,0.0 -77.059932,38.942055,0.0 -77.062263,38.942016,0.0 -77.062921,38.943154,0.0 -77.064891,38.943157,0.0 -77.064898,38.941684,0.0 -77.065064,38.941569,0.0 -77.065645,38.941561,0.0 -77.066856,38.941569,0.0 -77.067266,38.941664,0.0 -77.067541,38.941843,0.0 -77.067701,38.942084,0.0 -77.067712,38.943054,0.0 -77.069315,38.943161,0.0 -77.06865,38.941753,0.0 -77.067923,38.940978,0.0 -77.067653,38.940455,0.0 -77.067437,38.940605,0.0 -77.067109,38.940656,0.0 -77.065807,38.940485,0.0 -77.064707,38.940497,0.0 -77.06217,38.940953,0.0 -77.061654,38.940972,0.0 -77.061517,38.940735,0.0 -77.058759,38.940784,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.058759,38.940784,0.0 -77.05857,38.940375,0.0 -77.057286,38.940289,0.0 -77.056475,38.939795,0.0 -77.056783,38.940585,0.0 -77.058759,38.940784,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20008C007,20008C007,20008,C007,WASHINGTON,DC,11,11001,38.9402188476451,-77.0691212841203,294,43,251,0,1,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.071426,38.938154,0.0 -77.07069,38.939051,0.0 -77.069893,38.939089,0.0 -77.068297,38.939085,0.0 -77.068247,38.938603,0.0 -77.066803,38.938541,0.0 -77.066468,38.93815,0.0 -77.066389,38.938151,0.0 -77.065833,38.937819,0.0 -77.065524,38.937724,0.0 -77.063808,38.937716,0.0 -77.063105,38.937845,0.0 -77.062773,38.937987,0.0 -77.062614,38.938236,0.0 -77.062684,38.93856,0.0 -77.063522,38.938877,0.0 -77.064344,38.939043,0.0 -77.066799,38.939083,0.0 -77.067317,38.939668,0.0 -77.067653,38.940455,0.0 -77.067923,38.940978,0.0 -77.06865,38.941753,0.0 -77.069315,38.943161,0.0 -77.072412,38.943166,0.0 -77.072411,38.942216,0.0 -77.072423,38.938155,0.0 -77.071426,38.938154,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.065902,38.936288,0.0 -77.066386,38.937025,0.0 -77.066386,38.936288,0.0 -77.065902,38.936288,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20009C038,20009C038,20009,C038,WASHINGTON,DC,11,11001,38.9149351378064,-77.0338581590704,652,389,263,0,6,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.036509,38.914093,0.0 -77.034545,38.914092,0.0 -77.03455,38.912609,0.0 -77.033245,38.912611,0.0 -77.033254,38.914093,0.0 -77.031951,38.914094,0.0 -77.031956,38.915568,0.0 -77.031951,38.916998,0.0 -77.033859,38.916999,0.0 -77.033954,38.915572,0.0 -77.036508,38.915573,0.0 -77.036506,38.914832,0.0 -77.036509,38.914093,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C004,20009C004,20009,C004,WASHINGTON,DC,11,11001,38.9199350428672,-77.0476327753957,475,425,50,0,1,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.048816,38.918921,0.0 -77.048608,38.918797,0.0 -77.04794,38.918613,0.0 -77.046193,38.919165,0.0 -77.04689,38.920545,0.0 -77.046837,38.920664,0.0 -77.046951,38.921451,0.0 -77.047589,38.921421,0.0 -77.048109,38.921596,0.0 -77.048359,38.921128,0.0 -77.048059,38.920508,0.0 -77.048619,38.919929,0.0 -77.049057,38.919324,0.0 -77.048816,38.918921,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C011,20009C011,20009,C011,WASHINGTON,DC,11,11001,38.9132555094518,-77.0421085430554,569,488,81,0,27,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.04066,38.912608,0.0 -77.039957,38.913359,0.0 -77.041662,38.913356,0.0 -77.041662,38.914092,0.0 -77.043429,38.914089,0.0 -77.043432,38.912608,0.0 -77.04066,38.912608,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C059,20009C059,20009,C059,WASHINGTON,DC,11,11001,38.915567713795,-77.0409459307763,563,380,183,0,27,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.03885,38.914542,0.0 -77.038477,38.914935,0.0 -77.038473,38.916286,0.0 -77.041656,38.91629,0.0 -77.041656,38.91678,0.0 -77.043436,38.915888,0.0 -77.04407,38.915554,0.0 -77.043424,38.915573,0.0 -77.043426,38.914832,0.0 -77.039427,38.914836,0.0 -77.03885,38.914542,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C016,20009C016,20009,C016,WASHINGTON,DC,11,11001,38.9121366849031,-77.0291430670688,438,246,192,0,11,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.027038,38.911121,0.0 -77.027035,38.91409,0.0 -77.02808,38.914093,0.0 -77.028197,38.912607,0.0 -77.031953,38.912606,0.0 -77.031952,38.911129,0.0 -77.027038,38.911121,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C019,20009C019,20009,C019,WASHINGTON,DC,11,11001,38.9129093009419,-77.0447760917785,241,201,40,0,197,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.044877,38.912116,0.0 -77.044735,38.911869,0.0 -77.044882,38.911869,0.0 -77.044888,38.911126,0.0 -77.044306,38.911131,0.0 -77.043435,38.911129,0.0 -77.043435,38.911868,0.0 -77.043432,38.912608,0.0 -77.043429,38.914089,0.0 -77.044874,38.914091,0.0 -77.045924,38.914085,0.0 -77.046088,38.914434,0.0 -77.046574,38.91403,0.0 -77.046632,38.91261,0.0 -77.044873,38.912605,0.0 -77.044877,38.912116,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C005,20009C005,20009,C005,WASHINGTON,DC,11,11001,38.9270706176758,-77.0404014587402,924,790,134,0,3,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.041245,38.926136,0.0 -77.040413,38.926626,0.0 -77.039797,38.926444,0.0 -77.039541,38.92607,0.0 -77.039332,38.926282,0.0 -77.03915,38.92718,0.0 -77.038176,38.927135,0.0 -77.03757,38.926946,0.0 -77.036707,38.927118,0.0 -77.036898,38.927592,0.0 -77.04156,38.927673,0.0 -77.042211,38.927978,0.0 -77.042567,38.928416,0.0 -77.04334,38.928619,0.0 -77.043403,38.929003,0.0 -77.044169,38.929744,0.0 -77.04421,38.929563,0.0 -77.043802,38.929005,0.0 -77.043548,38.928244,0.0 -77.043368,38.927969,0.0 -77.04385,38.92802,0.0 -77.044482,38.928068,0.0 -77.04447,38.927857,0.0 -77.044672,38.92749,0.0 -77.044398,38.927464,0.0 -77.044329,38.926842,0.0 -77.044508,38.926684,0.0 -77.045383,38.9261,0.0 -77.047222,38.925253,0.0 -77.047894,38.924719,0.0 -77.047735,38.924398,0.0 -77.044722,38.924746,0.0 -77.044508,38.925551,0.0 -77.044271,38.926009,0.0 -77.04336,38.926617,0.0 -77.042597,38.927556,0.0 -77.041214,38.92686,0.0 -77.041545,38.926144,0.0 -77.041245,38.926136,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.041545,38.926144,0.0 -77.04268,38.92638,0.0 -77.043066,38.926539,0.0 -77.043457,38.925544,0.0 -77.04255,38.925475,0.0 -77.041604,38.925472,0.0 -77.041545,38.926144,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20009C020,20009C020,20009,C020,WASHINGTON,DC,11,11001,38.9121962229215,-77.0338723151047,523,431,92,0,25,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.036518,38.911124,0.0 -77.031952,38.911129,0.0 -77.031953,38.912606,0.0 -77.031951,38.914094,0.0 -77.033254,38.914093,0.0 -77.033245,38.912611,0.0 -77.03455,38.912609,0.0 -77.036515,38.912609,0.0 -77.036518,38.911124,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C025,20009C025,20009,C025,WASHINGTON,DC,11,11001,38.9215834397279,-77.047363753557,509,293,216,0,2,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.046193,38.919165,0.0 -77.045,38.919535,0.0 -77.046287,38.922328,0.0 -77.047082,38.922329,0.0 -77.04734,38.923248,0.0 -77.048565,38.923344,0.0 -77.049009,38.923377,0.0 -77.049582,38.922312,0.0 -77.050416,38.921645,0.0 -77.050216,38.921301,0.0 -77.050133,38.921157,0.0 -77.049905,38.921453,0.0 -77.049243,38.92194,0.0 -77.048109,38.921596,0.0 -77.047589,38.921421,0.0 -77.046951,38.921451,0.0 -77.046837,38.920664,0.0 -77.04689,38.920545,0.0 -77.046193,38.919165,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C039,20009C039,20009,C039,WASHINGTON,DC,11,11001,38.9168750635818,-77.0360240405613,551,449,102,0,44,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.033954,38.915572,0.0 -77.033859,38.916999,0.0 -77.034532,38.917002,0.0 -77.03453,38.918113,0.0 -77.0365,38.918114,0.0 -77.03847,38.918115,0.0 -77.038473,38.917565,0.0 -77.038472,38.917003,0.0 -77.036492,38.917002,0.0 -77.037884,38.915573,0.0 -77.036508,38.915573,0.0 -77.033954,38.915572,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C015,20009C015,20009,C015,WASHINGTON,DC,11,11001,38.9261597738776,-77.0326114895562,895,823,72,0,10,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.035484,38.926325,0.0 -77.035424,38.925319,0.0 -77.032316,38.925502,0.0 -77.032339,38.925742,0.0 -77.029711,38.925748,0.0 -77.029707,38.926742,0.0 -77.03237,38.926685,0.0 -77.032454,38.927541,0.0 -77.033025,38.927504,0.0 -77.033024,38.927022,0.0 -77.033134,38.92695,0.0 -77.033114,38.926464,0.0 -77.035484,38.926325,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C030,20009C030,20009,C030,WASHINGTON,DC,11,11001,38.9213562533824,-77.0422661689722,491,452,39,0,147,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.041704,38.919659,0.0 -77.040755,38.919848,0.0 -77.040869,38.920196,0.0 -77.041283,38.921469,0.0 -77.041385,38.923078,0.0 -77.042094,38.923055,0.0 -77.042684,38.922661,0.0 -77.043174,38.922293,0.0 -77.043931,38.920588,0.0 -77.04202,38.920591,0.0 -77.041704,38.919659,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.044781,38.919052,0.0 -77.044398,38.919664,0.0 -77.045,38.919535,0.0 -77.044781,38.919052,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20009C002,20009C002,20009,C002,WASHINGTON,DC,11,11001,38.9211429166949,-77.0346266352264,835,793,42,0,8,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.036496,38.919145,0.0 -77.034609,38.919129,0.0 -77.034333,38.919271,0.0 -77.033936,38.919628,0.0 -77.031941,38.920064,0.0 -77.03184,38.920601,0.0 -77.034462,38.92045,0.0 -77.03481,38.920591,0.0 -77.034851,38.920723,0.0 -77.035111,38.920891,0.0 -77.035194,38.921071,0.0 -77.035199,38.921167,0.0 -77.034736,38.921192,0.0 -77.034723,38.920963,0.0 -77.032285,38.921104,0.0 -77.032342,38.92163,0.0 -77.03193,38.92166,0.0 -77.032038,38.922686,0.0 -77.033204,38.922616,0.0 -77.03316,38.922113,0.0 -77.034811,38.922017,0.0 -77.034893,38.923449,0.0 -77.035309,38.923433,0.0 -77.035309,38.923295,0.0 -77.036491,38.92325,0.0 -77.036488,38.922732,0.0 -77.036496,38.919145,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C006,20009C006,20009,C006,WASHINGTON,DC,11,11001,38.920379072819,-77.0379380762185,587,371,216,0,5,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.039274,38.919161,0.0 -77.038887,38.918408,0.0 -77.036496,38.919145,0.0 -77.036488,38.922732,0.0 -77.038889,38.921351,0.0 -77.040042,38.920666,0.0 -77.039274,38.919161,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C062,20009C062,20009,C062,WASHINGTON,DC,11,11001,38.9241607394633,-77.0283843570943,901,548,353,0,9,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.029711,38.923765,0.0 -77.029677,38.920499,0.0 -77.028834,38.920661,0.0 -77.027036,38.920763,0.0 -77.027038,38.923767,0.0 -77.02704,38.925755,0.0 -77.027052,38.926806,0.0 -77.027273,38.927731,0.0 -77.029707,38.927637,0.0 -77.029707,38.926742,0.0 -77.029711,38.925748,0.0 -77.029711,38.923765,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C063,20009C063,20009,C063,WASHINGTON,DC,11,11001,38.9225585203856,-77.0379515666179,364,284,80,0,19,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.038889,38.921351,0.0 -77.036488,38.922732,0.0 -77.036491,38.92325,0.0 -77.038996,38.923159,0.0 -77.038889,38.921351,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C028,20009C028,20009,C028,WASHINGTON,DC,11,11001,38.9120962520047,-77.037354613552,597,473,124,0,32,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.036518,38.911124,0.0 -77.036515,38.912609,0.0 -77.038484,38.91261,0.0 -77.038484,38.911869,0.0 -77.036981,38.911868,0.0 -77.036985,38.911127,0.0 -77.036518,38.911124,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C058,20009C058,20009,C058,WASHINGTON,DC,11,11001,38.9177507900281,-77.0318931273404,615,528,87,0,129,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.031956,38.915568,0.0 -77.029621,38.915574,0.0 -77.02962,38.918114,0.0 -77.031952,38.918112,0.0 -77.03453,38.918113,0.0 -77.034532,38.917002,0.0 -77.033859,38.916999,0.0 -77.031951,38.916998,0.0 -77.031956,38.915568,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.03481,38.920591,0.0 -77.034462,38.92045,0.0 -77.03184,38.920601,0.0 -77.03193,38.92166,0.0 -77.032342,38.92163,0.0 -77.032285,38.921104,0.0 -77.034723,38.920963,0.0 -77.034736,38.921192,0.0 -77.035199,38.921167,0.0 -77.035194,38.921071,0.0 -77.035111,38.920891,0.0 -77.034851,38.920723,0.0 -77.03481,38.920591,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20009C027,20009C027,20009,C027,WASHINGTON,DC,11,11001,38.9133191533147,-77.0372715776817,699,656,43,0,19,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.04066,38.912608,0.0 -77.038484,38.91261,0.0 -77.036515,38.912609,0.0 -77.03455,38.912609,0.0 -77.034545,38.914092,0.0 -77.036509,38.914093,0.0 -77.03848,38.914091,0.0 -77.039275,38.914092,0.0 -77.039957,38.913359,0.0 -77.04066,38.912608,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20009C013,20009C013,20009,C013,WASHINGTON,DC,11,11001,38.9183273676646,-77.0386816000212,543,364,179,0,10,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.038473,38.917565,0.0 -77.03847,38.918115,0.0 -77.0365,38.918114,0.0 -77.036496,38.919145,0.0 -77.038887,38.918408,0.0 -77.039274,38.919161,0.0 -77.040432,38.918852,0.0 -77.04016,38.918058,0.0 -77.040426,38.917777,0.0 -77.040554,38.917608,0.0 -77.038473,38.917565,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
